AREA,PERIMETER,PR_,PR_ID,RINGS_OK,RINGS_NOK,WRSPR,PR,PATH,ROW,MODE,DAYCLASS,SEQUENCE
3.2273,7.29519,2762,2762,1,0,200034,200034,200,34,D,15,52114
3.16907,7.21698,2763,2763,1,0,200035,200035,200,35,D,15,52115
3.11492,7.14436,2764,2764,1,0,200036,200036,200,36,D,15,52116
3.06447,7.07683,2765,2765,1,0,200037,200037,200,37,D,15,52117
3.0175,7.01407,2766,2766,1,0,200038,200038,200,38,D,15,52118
2.97368,6.95567,2767,2767,1,0,200039,200039,200,39,D,15,52119
2.93283,6.90133,2768,2768,1,0,200040,200040,200,40,D,15,52120
2.895,6.85103,2769,2769,1,0,200041,200041,200,41,D,15,52121
2.85976,6.80428,2770,2770,1,0,200042,200042,200,42,D,15,52122
2.82725,6.76117,2771,2771,1,0,200043,200043,200,43,D,15,52123
2.79711,6.72126,2772,2772,1,0,200044,200044,200,44,D,15,52124
2.76923,6.68441,2773,2773,1,0,200045,200045,200,45,D,15,52125
2.74361,6.65057,2774,2774,1,0,200046,200046,200,46,D,15,52126
2.72015,6.61959,2775,2775,1,0,200047,200047,200,47,D,15,52127
2.69882,6.59144,2776,2776,1,0,200048,200048,200,48,D,15,52128
2.67927,6.5657,2777,2777,1,0,200049,200049,200,49,D,15,52129
2.66162,6.54247,2778,2778,1,0,200050,200050,200,50,D,15,52130
2.64602,6.52192,2779,2779,1,0,200051,200051,200,51,D,15,52131
2.63212,6.50364,2780,2780,1,0,200052,200052,200,52,D,15,52132
2.61986,6.48755,2781,2781,1,0,200053,200053,200,53,D,15,52133
2.60936,6.47375,2782,2782,1,0,200054,200054,200,54,D,15,52134
2.60051,6.46213,2783,2783,1,0,200055,200055,200,55,D,15,52135
2.59334,6.45271,2784,2784,1,0,200056,200056,200,56,D,15,52136
3.16907,7.21697,2763,2763,1,0,201035,201035,201,35,D,6,19627
3.11494,7.14438,2764,2764,1,0,201036,201036,201,36,D,6,19628
3.06448,7.07684,2765,2765,1,0,201037,201037,201,37,D,6,19629
3.0175,7.01408,2766,2766,1,0,201038,201038,201,38,D,6,19630
2.97367,6.95565,2767,2767,1,0,201039,201039,201,39,D,6,19631
2.93283,6.90133,2768,2768,1,0,201040,201040,201,40,D,6,19632
2.89499,6.85102,2769,2769,1,0,201041,201041,201,41,D,6,19633
2.85977,6.80429,2770,2770,1,0,201042,201042,201,42,D,6,19634
2.82724,6.76116,2771,2771,1,0,201043,201043,201,43,D,6,19635
2.7971,6.72124,2772,2772,1,0,201044,201044,201,44,D,6,19636
2.76924,6.68442,2773,2773,1,0,201045,201045,201,45,D,6,19637
2.74361,6.65057,2774,2774,1,0,201046,201046,201,46,D,6,19638
2.72012,6.61955,2775,2775,1,0,201047,201047,201,47,D,6,19639
2.69882,6.59144,2776,2776,1,0,201048,201048,201,48,D,6,19640
2.67923,6.56565,2777,2777,1,0,201049,201049,201,49,D,6,19641
2.66166,6.54253,2778,2778,1,0,201050,201050,201,50,D,6,19642
2.64606,6.52197,2779,2779,1,0,201051,201051,201,51,D,6,19643
2.6322,6.50375,2780,2780,1,0,201052,201052,201,52,D,6,19644
2.61978,6.48745,2781,2781,1,0,201053,201053,201,53,D,6,19645
2.60932,6.47369,2782,2782,1,0,201054,201054,201,54,D,6,19646
2.60054,6.46216,2783,2783,1,0,201055,201055,201,55,D,6,19647
3.16907,7.21698,3259,3259,1,0,202035,202035,202,35,D,13,44923
3.11493,7.14437,3260,3260,1,0,202036,202036,202,36,D,13,44924
3.06447,7.07683,3261,3261,1,0,202037,202037,202,37,D,13,44925
3.01751,7.01408,3262,3262,1,0,202038,202038,202,38,D,13,44926
2.97368,6.95567,3263,3263,1,0,202039,202039,202,39,D,13,44927
2.93283,6.90133,3264,3264,1,0,202040,202040,202,40,D,13,44928
2.89501,6.85106,3265,3265,1,0,202041,202041,202,41,D,13,44929
2.85978,6.80431,3266,3266,1,0,202042,202042,202,42,D,13,44930
2.82726,6.76119,3267,3267,1,0,202043,202043,202,43,D,13,44931
2.79708,6.72123,3268,3268,1,0,202044,202044,202,44,D,13,44932
2.76926,6.68444,3269,3269,1,0,202045,202045,202,45,D,13,44933
2.74361,6.65055,3270,3270,1,0,202046,202046,202,46,D,13,44934
2.72008,6.61951,3271,3271,1,0,202047,202047,202,47,D,13,44935
2.69875,6.59136,3272,3272,1,0,202048,202048,202,48,D,13,44936
2.67936,6.56581,3273,3273,1,0,202049,202049,202,49,D,13,44937
2.66154,6.54237,3274,3274,1,0,202050,202050,202,50,D,13,44938
2.6461,6.52203,3275,3275,1,0,202051,202051,202,51,D,13,44939
2.63205,6.50355,3276,3276,1,0,202052,202052,202,52,D,13,44940
2.61985,6.48753,3277,3277,1,0,202053,202053,202,53,D,13,44941
2.60932,6.47369,3278,3278,1,0,202054,202054,202,54,D,13,44942
2.60054,6.46216,3279,3279,1,0,202055,202055,202,55,D,13,44943
3.11493,7.14437,3260,3260,1,0,203036,203036,203,36,D,4,12436
3.06443,7.07678,3261,3261,1,0,203037,203037,203,37,D,4,12437
3.01757,7.01417,3262,3262,1,0,203038,203038,203,38,D,4,12438
2.97373,6.95574,3263,3263,1,0,203039,203039,203,39,D,4,12439
2.93282,6.90131,3264,3264,1,0,203040,203040,203,40,D,4,12440
2.89494,6.85096,3265,3265,1,0,203041,203041,203,41,D,4,12441
2.85982,6.80437,3266,3266,1,0,203042,203042,203,42,D,4,12442
2.82726,6.76119,3267,3267,1,0,203043,203043,203,43,D,4,12443
2.79707,6.72121,3268,3268,1,0,203044,203044,203,44,D,4,12444
2.76934,6.68454,3269,3269,1,0,203045,203045,203,45,D,4,12445
2.74362,6.65057,3270,3270,1,0,203046,203046,203,46,D,4,12446
2.72017,6.61963,3271,3271,1,0,203047,203047,203,47,D,4,12447
2.69882,6.59144,3272,3272,1,0,203048,203048,203,48,D,4,12448
2.67929,6.56573,3273,3273,1,0,203049,203049,203,49,D,4,12449
2.66169,6.54257,3274,3274,1,0,203050,203050,203,50,D,4,12450
2.64601,6.52191,3275,3275,1,0,203051,203051,203,51,D,4,12451
2.63214,6.50367,3276,3276,1,0,203052,203052,203,52,D,4,12452
2.61985,6.48753,3277,3277,1,0,203053,203053,203,53,D,4,12453
2.60941,6.47381,3278,3278,1,0,203054,203054,203,54,D,4,12454
3.11491,7.14434,3260,3260,1,0,204036,204036,204,36,D,11,37732
3.06446,7.07682,3261,3261,1,0,204037,204037,204,37,D,11,37733
3.01744,7.014,3262,3262,1,0,204038,204038,204,38,D,11,37734
2.97367,6.95566,3263,3263,1,0,204039,204039,204,39,D,11,37735
2.93285,6.90135,3264,3264,1,0,204040,204040,204,40,D,11,37736
2.89497,6.851,3265,3265,1,0,204041,204041,204,41,D,11,37737
2.85966,6.80416,3266,3266,1,0,204042,204042,204,42,D,11,37738
2.8272,6.76111,3267,3267,1,0,204043,204043,204,43,D,11,37739
2.79713,6.72129,3268,3268,1,0,204044,204044,204,44,D,11,37740
2.76919,6.68435,3269,3269,1,0,204045,204045,204,45,D,11,37741
2.74355,6.65049,3270,3270,1,0,204046,204046,204,46,D,11,37742
2.72015,6.61959,3271,3271,1,0,204047,204047,204,47,D,11,37743
2.69882,6.59144,3272,3272,1,0,204048,204048,204,48,D,11,37744
2.6792,6.56561,3273,3273,1,0,204049,204049,204,49,D,11,37745
2.66169,6.54257,3274,3274,1,0,204050,204050,204,50,D,11,37746
2.6461,6.52203,3275,3275,1,0,204051,204051,204,51,D,11,37747
2.6322,6.50375,3276,3276,1,0,204052,204052,204,52,D,11,37748
2.61985,6.48753,3277,3277,1,0,204053,204053,204,53,D,11,37749
3.0645,7.07688,3261,3261,1,0,205037,205037,205,37,D,2,5245
3.01759,7.01419,3262,3262,1,0,205038,205038,205,38,D,2,5246
2.97367,6.95566,3263,3263,1,0,205039,205039,205,39,D,2,5247
2.93285,6.90135,3264,3264,1,0,205040,205040,205,40,D,2,5248
2.89506,6.85112,3265,3265,1,0,205041,205041,205,41,D,2,5249
2.85981,6.80436,3266,3266,1,0,205042,205042,205,42,D,2,5250
2.82726,6.76119,3267,3267,1,0,205043,205043,205,43,D,2,5251
2.79707,6.72121,3268,3268,1,0,205044,205044,205,44,D,2,5252
2.76934,6.68454,3269,3269,1,0,205045,205045,205,45,D,2,5253
2.74362,6.65057,3270,3270,1,0,205046,205046,205,46,D,2,5254
2.72017,6.61963,3271,3271,1,0,205047,205047,205,47,D,2,5255
2.69875,6.59136,3272,3272,1,0,205048,205048,205,48,D,2,5256
2.67929,6.56573,3273,3273,1,0,205049,205049,205,49,D,2,5257
2.66154,6.54237,3274,3274,1,0,205050,205050,205,50,D,2,5258
2.6461,6.52203,3275,3275,1,0,205051,205051,205,51,D,2,5259
2.63205,6.50355,3276,3276,1,0,205052,205052,205,52,D,2,5260
3.06441,7.07675,3261,3261,1,0,206037,206037,206,37,D,9,30541
3.01744,7.014,3262,3262,1,0,206038,206038,206,38,D,9,30542
2.97376,6.95578,3263,3263,1,0,206039,206039,206,39,D,9,30543
2.93285,6.90135,3264,3264,1,0,206040,206040,206,40,D,9,30544
2.89497,6.851,3265,3265,1,0,206041,206041,206,41,D,9,30545
2.85981,6.80436,3266,3266,1,0,206042,206042,206,42,D,9,30546
2.82726,6.76119,3267,3267,1,0,206043,206043,206,43,D,9,30547
2.79713,6.72129,3268,3268,1,0,206044,206044,206,44,D,9,30548
2.76925,6.68442,3269,3269,1,0,206045,206045,206,45,D,9,30549
2.74355,6.65049,3270,3270,1,0,206046,206046,206,46,D,9,30550
2.72015,6.61959,3271,3271,1,0,206047,206047,206,47,D,9,30551
2.69882,6.59144,3272,3272,1,0,206048,206048,206,48,D,9,30552
2.6792,6.56561,3273,3273,1,0,206049,206049,206,49,D,9,30553
2.66169,6.54257,3274,3274,1,0,206050,206050,206,50,D,9,30554
2.64601,6.52191,3275,3275,1,0,206051,206051,206,51,D,9,30555
2.93285,6.90135,3264,3264,1,0,207040,207040,207,40,D,16,55840
2.89497,6.851,3265,3265,1,0,207041,207041,207,41,D,16,55841
2.85966,6.80416,3266,3266,1,0,207042,207042,207,42,D,16,55842
2.8272,6.76111,3267,3267,1,0,207043,207043,207,43,D,16,55843
2.79713,6.72129,3268,3268,1,0,207044,207044,207,44,D,16,55844
2.76919,6.68435,3269,3269,1,0,207045,207045,207,45,D,16,55845
2.74364,6.65061,3270,3270,1,0,207046,207046,207,46,D,16,55846
2.72015,6.61959,3271,3271,1,0,207047,207047,207,47,D,16,55847
